venta_id,fecha,hora,sucursal_id,producto_id,cantidad,total,metodo_pago
499,2025-11-05,10:01,2,5,3,144.9,app
500,2025-08-31,10:14,7,75,2,75.4,tarjeta
501,2025-04-15,12:06,3,45,1,74.1,efectivo
502,2025-07-31,13:38,5,63,1,65.1,tarjeta 
503,2025-09-01,17:55,2,46,1,60.9,tarjeta
504,2025-01-06,13:53,3,111,1,30.4,efectivo
505,2026-02-07,18:46,8,40,1,63.8,efectivo
506,2025-05-04,19:06,5,39,1,81.9,tarjeta
507,2026-04-20,09:20,5,44,2,136.5,tarjeta
508,2025-05-14,09:07,7,30,1,40.6,tarjeta
509,2024-12-02,09:52,8,42,1,92.4,efectivo
510,2026-01-26,18:18,1,105,2,580.0,efectivo
511,2024-12-28,10:16,3,9,1,55.1,app
512,2025-08-24,16:03,1,82,3,375.0,tarjeta
513,2026-04-18,10:54,1,92,3,360.0,efectivo
514,2025-08-29,14:45,7,59,3,239.25,efectivo
515,2025-08-20,19:40,6,107,2,154.0,efectivo
516,2025-07-09,08:50,6,9,1,63.8,efectivo
517,2025-05-02,17:27,2,63,3,195.3,efectivo
518,2024-12-10,10:35,7,16,3,147.9,monedero
519,2025-01-10,07:39,6,35,1,71.5,tarjeta 
520,2026-05-08,16:19,6,20,2,96.8,efectivo
521,2026-01-27,10:54,7,35,3,282.75,efectivo
522,2024-12-19,19:22,7,27,2,156.6,monedero
523,2025-12-25,10:20,3,30,1,53.2,efectivo
524,2026-01-07,10:46,1,49,3,156.0,efectivo
525,2024-12-28,08:09,5,128,1,27.3,efectivo
526,2025-01-19,08:13,4,88,1,125.0,efectivo
527,2025-11-16,15:49,8,14,2,101.2,app
528,2026-02-22,13:50,8,36,2,171.6,efectivo
529,2026-03-25,13:30,8,17,2,96.8,app
530,2025-05-09,16:44,2,11,1,48.3,efectivo
531,2026-03-19,18:53,4,61,1,72.0,efectivo
532,2025-09-18,09:19,6,47,1,78.1,app
533,2025-12-25,13:31,5,73,2,37.8,tarjeta
534,2025-01-20,16:12,6,34,2,114.4,efectivo
535,2026-05-17,14:39,8,44,1,71.5,efectivo
536,2026-04-27,11:52,6,15,2,123.2,tarjeta
537,2026-04-15,10:34,7,129,1,29.0,efectivo
538,2025-09-03,07:20,3,8,3,136.8,tarjeta
539,2025-11-09,18:43,3,76,1,17.1,efectivo
540,2025-10-01,16:08,6,64,2,158.4,tarjeta
541,2025-02-25,15:39,7,42,1,121.8,efectivo
542,2025-06-01,17:56,1,68,1,26.0,efectivo
543,2025-07-31,09:22,3,26,1,41.8,monedero
544,2025-10-31,13:41,7,54,1,117.45,app
545,2024-12-30,14:53,2,39,1,81.9,tarjeta 
546,2025-01-13,07:59,7,20,1,63.8,tarjeta 
547,2025-09-02,07:40,4,23,3,144.0,efectivo
548,2025-06-25,07:47,2,63,2,130.2,efectivo
549,2026-02-04,20:26,3,4,1,34.2,tarjeta 
550,2024-12-22,16:13,7,45,1,113.1,tarjeta
551,2024-12-11,09:14,1,130,1,20.0,tarjeta
552,2025-05-24,16:20,2,29,1,48.3,efectivo
553,2025-04-10,08:49,7,96,1,304.5,efectivo
554,2025-05-09,10:16,2,114,1,39.9,tarjeta
555,2025-12-09,18:41,5,25,1,35.7,tarjeta
556,2026-04-03,18:40,7,10,2,104.4,tarjeta
557,2026-03-22,08:39,5,52,3,173.25,efectivo
558,2025-08-06,16:17,8,32,1,74.8,efectivo
559,2025-10-30,07:24,3,139,2,85.5,tarjeta
560,2025-02-07,16:29,3,1,2,64.6,tarjeta
561,2026-05-19,10:00,6,117,1,49.5,tarjeta 
562,2025-01-30,07:14,2,13,2,75.6,efectivo
563,2025-03-30,10:51,2,121,1,60.9,efectivo
564,2024-12-07,07:46,6,135,3,528.0,tarjeta 
565,2025-12-31,12:12,5,29,1,48.3,monedero
566,2025-08-06,12:24,1,25,1,34.0,efectivo
567,2024-12-08,14:41,6,56,1,60.5,tarjeta
568,2025-01-28,14:53,8,34,3,171.6,app
569,2025-06-02,12:40,1,136,1,250.0,monedero
570,2025-12-06,07:55,5,36,1,81.9,efectivo
571,2025-12-26,07:10,8,45,1,85.8,efectivo
572,2026-01-11,07:42,3,117,2,85.5,tarjeta 
573,2025-03-01,19:40,2,57,2,151.2,tarjeta 
574,2025-01-30,14:13,6,35,1,71.5,efectivo
575,2025-03-25,12:17,7,31,1,79.75,efectivo
576,2025-10-03,17:54,1,112,3,84.0,tarjeta
577,2026-03-12,18:14,8,87,3,313.5,tarjeta
578,2026-02-19,15:19,2,37,2,109.2,efectivo
579,2025-08-25,10:57,5,6,3,176.4,tarjeta 
580,2025-02-17,08:04,5,16,2,71.4,app
581,2025-10-09,18:07,8,41,2,156.2,tarjeta 
582,2025-03-01,07:38,8,89,2,264.0,monedero
583,2024-12-17,20:55,7,23,3,208.8,monedero
584,2025-01-06,16:34,3,82,1,118.75,efectivo
585,2026-04-12,19:54,8,123,1,63.8,efectivo
586,2025-03-20,19:21,6,22,3,125.4,monedero
588,2025-08-20,09:57,2,91,3,1197.0,app
589,2024-12-17,19:39,3,68,2,49.4,efectivo
590,2024-12-01,08:29,2,7,3,119.7,app
591,2026-04-23,08:10,8,78,1,19.8,efectivo
592,2025-11-20,07:39,6,4,1,39.6,efectivo
593,2025-03-03,18:34,5,33,2,170.1,app
594,2025-09-27,19:29,1,58,2,96.0,app
596,2025-04-10,18:40,6,59,3,181.5,tarjeta
597,2025-11-20,19:00,4,27,3,162.0,efectivo
598,2025-11-19,15:09,5,43,3,163.8,tarjeta 
599,2025-05-19,13:19,3,55,1,45.6,efectivo
600,2025-12-28,17:36,5,14,3,144.9,tarjeta
601,2025-10-06,08:10,1,36,1,78.0,tarjeta
602,2026-02-03,07:07,5,52,3,173.25,tarjeta
603,2026-04-23,07:51,1,14,2,92.0,efectivo
604,2025-03-30,20:41,5,77,99,63.0,monedero
605,2025-04-03,16:58,1,16,1,34.0,efectivo
606,2025-12-21,16:56,5,45,2,163.8,efectivo
607,2025-12-22,09:35,6,15,3,184.8,efectivo
608,2025-08-07,09:55,6,61,2,158.4,tarjeta
609,2025-06-11,19:32,6,32,2,149.6,efectivo
610,2026-02-02,11:46,2,59,1,57.75,tarjeta
611,2026-02-03,19:31,5,28,2,75.6,tarjeta
612,2024-12-15,19:57,7,43,1,75.4,monedero
613,2025-11-08,16:44,6,77,2,66.0,tarjeta
614,2025-02-06,19:27,6,35,3,214.5,efectivo
615,2026-01-06,20:35,5,122,2,73.5,monedero
616,2026-02-20,12:01,8,38,1,71.5,efectivo
617,2025-02-08,12:50,2,13,1,37.8,tarjeta
618,2026-02-13,17:56,4,12,99,112.0,efectivo
619,2025-01-13,15:11,2,11,3,144.9,tarjeta
620,2026-03-05,09:17,2,30,2,117.6,efectivo
621,2025-12-09,10:57,5,15,1,58.8,tarjeta
622,2026-01-02,10:37,2,2,2,92.4,monedero
623,2024-12-22,20:13,1,22,3,114.0,tarjeta 
624,2024-12-30,07:18,2,125,1,50.4,tarjeta 
625,2026-01-22,18:27,6,59,1,60.5,efectivo
626,2025-05-27,14:40,3,95,2,228.0,tarjeta
627,2025-08-06,17:16,2,43,1,54.6,efectivo
628,2026-02-21,11:28,6,5,1,50.6,efectivo
629,2026-03-06,11:30,2,113,1,47.25,tarjeta
630,2025-12-05,17:19,1,62,1,72.0,tarjeta
631,2026-02-26,13:58,5,6,3,176.4,app
632,2026-01-21,08:37,7,7,1,55.1,tarjeta
633,2026-01-11,18:04,1,21,1,54.0,tarjeta 
634,2026-03-24,10:52,2,98,1,126.0,tarjeta
635,2024-12-09,09:27,5,28,1,37.8,efectivo
636,2026-05-26,11:43,2,20,2,92.4,efectivo
637,2025-01-20,08:57,5,119,3,214.2,monedero
638,2026-01-23,19:45,5,50,1,68.25,tarjeta 
639,2025-08-02,21:49,3,69,3,62.7,tarjeta 
640,2025-12-11,19:59,1,41,1,71.0,app
641,2025-09-06,07:19,1,48,2,168.0,efectivo
642,2026-05-23,10:43,5,109,1,39.9,efectivo
643,2025-05-21,15:04,7,76,2,52.2,efectivo
644,2025-02-23,08:34,3,67,2,41.8,tarjeta 
646,2025-09-18,17:31,3,17,1,41.8,tarjeta
647,2025-01-28,09:53,7,3,2,156.6,efectivo
648,2025-01-29,08:01,7,13,2,104.4,efectivo
649,2025-01-23,20:38,7,17,1,63.8,efectivo
650,2026-02-18,18:42,1,130,2,40.0,tarjeta
651,2026-05-04,20:20,6,25,1,37.4,tarjeta
652,2026-05-10,09:20,5,50,3,204.75,efectivo
653,2025-09-04,16:27,2,29,2,96.6,tarjeta
654,2025-01-20,11:28,6,2,3,145.2,efectivo
655,2024-12-24,08:41,7,118,3,208.8,efectivo
656,2025-10-02,07:19,6,97,3,1254.0,efectivo
657,2025-12-08,19:45,8,48,1,92.4,tarjeta
658,2026-01-23,09:45,5,10,1,37.8,efectivo
659,2026-02-18,07:54,4,29,2,92.0,efectivo
660,2025-01-06,18:56,8,87,1,104.5,efectivo
661,2025-01-01,08:10,1,85,1,110.0,efectivo
662,2025-02-15,08:00,6,42,2,184.8,tarjeta 
663,2025-11-19,20:22,7,59,1,79.75,app
664,2025-08-18,17:24,6,64,1,79.2,app
665,2025-07-29,20:55,5,106,3,1323.0,tarjeta 
666,2025-12-24,21:36,1,55,3,144.0,tarjeta
667,2025-11-17,16:52,3,34,3,148.2,efectivo
668,2025-05-31,16:46,8,109,3,125.4,tarjeta 
669,2026-02-22,15:05,4,26,1,44.0,tarjeta
670,2025-05-28,19:22,8,24,1,63.8,tarjeta
671,2025-07-30,07:16,7,102,1,253.75,tarjeta
672,2025-05-28,19:11,3,7,1,36.1,efectivo
673,2024-12-23,18:57,1,37,1,52.0,tarjeta 
674,2025-04-02,20:55,7,32,1,98.6,efectivo
675,2026-01-26,13:49,1,24,2,116.0,app
676,2025-02-06,21:34,1,26,1,44.0,tarjeta
677,2025-05-18,09:25,5,62,1,75.6,efectivo
678,2025-05-24,07:39,6,113,2,99.0,efectivo
679,2025-04-08,08:07,5,43,1,54.6,efectivo
680,2025-02-12,07:31,8,130,2,44.0,tarjeta 
681,2026-04-06,19:09,3,14,1,43.7,app
682,2025-10-30,13:42,5,4,2,75.6,tarjeta
683,2025-10-27,11:25,3,5,3,131.1,efectivo
684,2026-01-20,19:28,6,50,2,143.0,efectivo
686,2025-11-27,08:59,1,125,1,48.0,efectivo
687,2025-12-27,18:30,3,20,3,125.4,efectivo
688,2026-03-20,19:03,1,48,1,84.0,tarjeta
689,2025-06-26,14:23,8,36,2,171.6,efectivo
690,2025-01-13,15:10,1,81,3,216.0,app
691,2025-04-08,07:24,4,30,3,168.0,tarjeta 
692,2025-09-02,15:13,7,60,1,89.9,efectivo
693,2025-05-18,17:04,1,114,2,76.0,app
694,2025-04-20,10:14,8,14,2,101.2,efectivo
695,2026-01-03,20:56,8,1,3,112.2,monedero
696,2025-04-26,18:45,6,34,1,57.2,efectivo
697,2025-10-23,10:02,2,9,2,121.8,efectivo
698,2025-04-17,19:24,3,24,1,55.1,efectivo
699,2026-05-14,21:08,7,14,3,200.1,efectivo
700,2025-07-07,08:21,7,56,2,159.5,tarjeta
701,2025-04-22,20:13,6,125,1,52.8,tarjeta
702,2025-01-09,07:09,5,53,1,71.4,monedero
703,2025-05-18,19:00,6,43,1,57.2,efectivo
704,2026-02-22,17:43,6,29,1,50.6,efectivo
705,2025-10-23,19:10,2,73,2,37.8,efectivo
706,2025-04-27,19:57,2,125,2,100.8,app
707,2026-03-31,16:07,3,26,1,41.8,tarjeta 
708,2025-04-26,10:25,3,52,1,52.25,monedero
709,2025-05-14,19:33,5,6,1,58.8,tarjeta 
710,2025-09-29,09:46,1,52,3,165.0,tarjeta 
711,2025-01-04,10:52,1,104,1,150.0,efectivo
712,2025-06-12,10:21,1,116,1,55.0,tarjeta
713,2026-03-28,12:38,2,22,1,39.9,efectivo
714,2025-11-03,15:30,8,83,1,104.5,tarjeta
715,2026-05-04,12:54,8,14,3,151.8,efectivo
716,2025-04-07,15:25,8,33,1,89.1,efectivo
717,2026-01-13,11:01,3,12,2,106.4,efectivo
718,2026-04-04,21:46,2,81,1,75.6,tarjeta
719,2025-08-29,19:55,1,25,1,34.0,efectivo
720,2025-12-04,20:01,8,9,1,63.8,tarjeta 
721,2026-01-14,21:50,5,5,3,144.9,tarjeta
722,2025-02-09,21:35,1,61,3,216.0,efectivo
723,2025-08-11,11:04,2,22,1,39.9,tarjeta 
724,2025-12-23,21:47,6,49,1,57.2,efectivo
725,2025-11-17,08:10,1,73,2,36.0,tarjeta
726,2025-10-23,19:51,6,25,2,74.8,monedero
727,2025-07-07,20:03,3,107,2,133.0,tarjeta 
728,2025-03-17,18:53,5,46,2,121.8,efectivo
729,2025-08-24,14:45,8,39,1,85.8,tarjeta 
730,2025-12-09,18:15,8,68,2,57.2,efectivo
731,2026-01-25,11:57,6,53,1,74.8,tarjeta 
732,2025-07-09,07:39,6,37,1,57.2,tarjeta
733,2025-09-09,18:30,7,5,3,200.1,tarjeta
734,2025-06-22,09:44,1,122,3,105.0,app
735,2026-04-17,07:58,2,20,1,46.2,monedero
736,2025-07-16,21:47,6,3,2,118.8,tarjeta
737,2026-05-24,19:01,3,65,2,91.2,efectivo
738,2025-06-25,07:59,2,26,2,92.4,tarjeta
739,2026-04-29,16:31,8,65,2,105.6,tarjeta
740,2025-12-20,15:19,5,10,2,75.6,app
741,2025-08-08,16:32,5,107,3,220.5,tarjeta 
742,2025-04-09,19:37,7,19,3,147.9,app
743,2026-05-10,09:40,3,117,1,42.75,efectivo
744,2026-04-21,14:37,3,49,2,98.8,tarjeta
745,2026-05-20,07:39,3,59,1,52.25,tarjeta
746,2026-05-02,17:34,2,17,1,46.2,tarjeta
747,2025-07-19,07:18,3,69,2,41.8,efectivo
748,2025-06-20,07:13,5,131,1,27.3,efectivo
749,2025-09-05,07:51,7,21,1,78.3,tarjeta
750,2026-01-16,15:09,4,7,1,38.0,app
751,2025-04-06,10:11,1,22,2,76.0,tarjeta 
752,2026-04-07,07:06,6,59,1,60.5,efectivo
753,2026-05-05,11:27,8,29,1,50.6,tarjeta
754,2025-06-03,10:04,8,59,2,121.0,tarjeta
755,2025-12-20,14:38,3,135,3,456.0,efectivo
756,2024-12-19,16:28,1,36,2,156.0,efectivo
757,2024-12-28,10:36,7,19,2,98.6,tarjeta 
758,2026-01-23,11:16,7,28,1,52.2,tarjeta
759,2026-03-16,10:39,6,86,2,209.0,app
760,2025-01-15,17:35,7,109,1,55.1,efectivo
761,2025-08-14,18:52,5,6,1,58.8,efectivo
762,2026-01-11,10:17,6,12,2,123.2,tarjeta
763,2026-03-13,17:17,8,86,1,104.5,monedero
765,2025-08-09,21:41,5,61,1,75.6,efectivo
766,2025-04-10,16:33,8,21,2,118.8,app
767,2026-03-24,07:20,5,135,1,168.0,app
768,2025-02-02,09:21,2,26,1,46.2,tarjeta
769,2025-07-23,08:55,8,29,2,101.2,app
770,2026-01-13,19:33,5,144,1,63.0,tarjeta
771,2025-01-18,10:47,2,39,1,81.9,monedero
772,2025-12-27,14:51,2,20,1,46.2,efectivo
773,2025-03-25,15:03,8,59,1,60.5,tarjeta 
774,2025-12-13,08:33,3,78,3,51.3,efectivo
775,2026-03-24,16:06,1,83,2,190.0,efectivo
776,2025-01-20,10:35,5,26,1,46.2,tarjeta 
778,2025-10-30,17:31,6,28,1,39.6,app
779,2025-11-07,14:17,1,23,2,96.0,efectivo
780,2025-03-16,16:18,5,11,2,96.6,monedero
781,2025-03-19,15:23,8,97,3,1254.0,efectivo
782,2025-03-19,07:30,7,13,2,104.4,efectivo
783,2025-10-09,10:40,2,81,2,151.2,tarjeta
784,2025-01-22,14:36,8,4,1,39.6,monedero
785,2025-06-19,11:24,3,131,3,74.1,app
786,2025-03-01,17:46,3,117,1,42.75,tarjeta
787,2026-03-10,17:24,2,117,1,47.25,efectivo
788,2026-03-27,08:46,5,45,1,81.9,tarjeta 
789,2025-10-03,18:18,2,93,3,661.5,tarjeta
790,2025-09-27,07:12,5,82,2,262.5,tarjeta 
791,2025-04-30,15:15,1,26,3,132.0,tarjeta
792,2025-11-20,08:31,6,51,1,85.8,monedero
793,2025-01-19,12:24,2,11,1,48.3,efectivo
794,2026-01-13,13:08,1,38,1,65.0,efectivo
795,2025-03-30,18:46,2,29,1,48.3,tarjeta 
796,2026-01-02,07:10,1,12,1,56.0,efectivo
797,2026-05-22,19:30,2,57,1,75.6,tarjeta
798,2024-12-29,11:44,3,72,2,34.2,app
799,2025-07-11,08:07,7,27,1,78.3,monedero
800,2025-12-18,13:45,6,128,1,28.6,app
801,2025-08-05,20:12,2,3,1,56.7,efectivo
802,2025-11-28,09:00,3,40,1,55.1,efectivo
803,2026-03-07,17:24,6,129,1,22.0,efectivo
804,2026-02-15,17:01,7,78,2,52.2,efectivo
805,2025-08-14,09:42,6,11,2,101.2,app
806,2025-09-07,13:49,6,12,1,61.6,tarjeta
807,2024-12-29,12:18,8,28,1,39.6,app
808,2025-06-12,08:59,5,125,1,50.4,efectivo
809,2025-09-25,20:33,2,124,1,50.4,tarjeta
810,2025-06-29,08:58,3,62,1,68.4,efectivo
811,2026-05-28,10:34,6,94,2,836.0,efectivo
812,2025-08-11,08:57,8,14,1,50.6,tarjeta 
813,2025-07-24,11:51,7,123,2,168.2,tarjeta
814,2025-09-14,08:50,6,64,1,79.2,efectivo
815,2025-06-06,09:19,2,40,1,60.9,efectivo
816,2025-11-28,19:05,3,26,1,41.8,efectivo
817,2025-05-02,08:53,1,77,2,60.0,efectivo
818,2024-12-15,13:51,1,34,2,104.0,app
819,2025-06-28,10:02,1,70,1,38.0,efectivo
820,2026-02-27,09:20,5,26,2,92.4,app
821,2025-05-03,18:11,2,34,2,109.2,efectivo
822,2026-04-26,10:53,7,19,3,147.9,tarjeta 
823,2026-05-31,10:42,8,28,1,39.6,efectivo
824,2025-12-12,08:45,3,28,2,68.4,efectivo
825,2025-03-15,19:57,2,105,2,609.0,tarjeta 
826,2026-05-11,10:33,1,23,3,144.0,tarjeta
827,2026-03-03,19:59,3,60,1,58.9,tarjeta
828,2026-02-27,12:58,2,48,1,88.2,efectivo
829,2025-05-03,10:14,3,8,2,91.2,tarjeta
830,2025-12-02,07:55,1,74,1,18.0,app
831,2025-02-20,08:12,8,69,1,24.2,tarjeta
832,2026-05-18,10:26,6,112,1,30.8,tarjeta
833,2026-05-23,09:31,2,83,2,199.5,monedero
834,2025-01-14,15:36,1,53,1,68.0,efectivo
835,2026-03-16,21:58,6,67,1,24.2,tarjeta
836,2025-01-31,14:10,8,113,1,49.5,efectivo
837,2025-11-05,09:14,1,30,2,112.0,tarjeta
838,2025-05-14,12:58,7,82,2,362.5,efectivo
839,2025-06-29,14:46,2,12,1,58.8,tarjeta 
840,2025-12-03,10:48,3,12,1,53.2,app
841,2025-11-17,13:34,3,71,1,24.7,efectivo
842,2025-11-16,17:04,7,28,1,52.2,efectivo
843,2026-02-04,10:56,2,72,2,37.8,efectivo
844,2025-10-06,09:52,3,124,1,45.6,tarjeta
845,2026-01-24,16:07,6,21,2,118.8,tarjeta
846,2026-03-19,15:43,8,21,2,118.8,tarjeta
847,2025-10-28,11:02,3,31,1,52.25,efectivo
849,2025-04-10,09:00,5,36,1,81.9,efectivo
850,2025-09-08,15:29,2,30,1,58.8,efectivo
851,2025-11-11,19:10,6,65,2,105.6,efectivo
852,2025-01-10,16:02,8,68,2,57.2,efectivo
853,2025-12-02,15:08,6,29,3,151.8,efectivo
854,2025-09-22,20:26,7,51,3,339.3,app
855,2026-03-22,08:39,6,1,1,37.4,tarjeta
856,2025-10-02,07:13,2,82,2,262.5,app
857,2024-12-29,08:24,7,128,1,37.7,efectivo
858,2025-01-08,18:01,8,53,3,224.4,tarjeta
859,2025-11-24,09:55,6,59,3,181.5,tarjeta
860,2025-11-15,09:56,1,24,3,174.0,tarjeta
861,2025-05-20,17:33,7,40,1,84.1,tarjeta 
862,2025-12-21,09:08,7,68,3,113.1,tarjeta
863,2026-02-20,07:11,1,119,1,68.0,tarjeta
864,2025-01-11,09:40,1,45,2,156.0,app
865,2025-11-08,08:22,3,86,1,90.25,tarjeta 
866,2025-11-01,09:32,7,119,2,197.2,tarjeta
867,2025-03-11,09:31,2,109,2,79.8,tarjeta
868,2025-10-03,09:34,3,25,1,32.3,efectivo
869,2026-01-11,11:14,2,123,2,121.8,tarjeta 
870,2026-01-11,07:08,5,106,99,441.0,tarjeta
871,2025-11-21,16:02,2,83,3,299.25,tarjeta
872,2025-03-29,20:30,7,130,1,29.0,monedero
873,2025-04-27,18:18,1,25,1,34.0,efectivo
874,2025-11-12,09:51,5,8,2,100.8,efectivo
875,2025-01-19,08:20,5,46,2,121.8,app
876,2026-01-11,17:00,8,67,1,24.2,efectivo
877,2025-11-23,15:47,6,31,1,60.5,tarjeta
878,2025-04-25,19:21,6,8,1,52.8,efectivo
879,2025-04-26,18:44,7,11,1,66.7,efectivo
880,2024-12-18,19:13,5,30,3,176.4,monedero
881,2025-09-17,18:17,3,15,2,106.4,tarjeta
882,2024-12-26,21:13,2,72,2,37.8,efectivo
883,2026-02-16,12:33,8,11,1,50.6,tarjeta 
884,2026-02-08,07:56,5,35,2,136.5,efectivo
885,2025-01-18,20:58,2,36,2,163.8,app
886,2025-11-07,08:09,8,91,2,836.0,efectivo
887,2025-09-27,08:50,6,16,3,112.2,tarjeta
888,2025-09-09,18:12,7,59,3,239.25,app
889,2025-01-14,17:47,6,25,2,74.8,app
890,2025-07-04,16:55,1,36,3,234.0,efectivo
891,2025-06-24,12:29,8,2,1,48.4,efectivo
892,2025-12-19,08:53,5,49,3,163.8,app
893,2026-01-23,12:28,2,8,3,151.2,efectivo
894,2025-02-11,20:56,5,22,1,39.9,app
895,2025-06-02,17:50,5,27,3,170.1,efectivo
896,2025-10-08,07:26,5,49,2,109.2,app
897,2025-03-29,17:00,1,2,3,132.0,tarjeta 
898,2026-04-25,19:05,8,122,3,115.5,app
899,2025-09-29,19:13,6,38,1,71.5,efectivo
900,2025-03-05,16:52,8,5,1,50.6,tarjeta
901,2024-12-02,18:28,6,119,3,224.4,monedero
902,2025-12-04,17:58,6,110,1,49.5,tarjeta
903,2025-05-16,08:46,7,19,1,49.3,efectivo
904,2025-06-27,10:16,3,91,2,722.0,efectivo
905,2026-02-27,07:58,1,21,2,108.0,app
906,2025-02-19,18:56,2,30,1,58.8,tarjeta
907,2025-09-30,12:18,5,69,1,23.1,tarjeta 
908,2025-02-20,14:47,6,6,1,61.6,app
909,2025-08-26,15:43,2,25,3,107.1,efectivo
910,2025-10-09,14:56,4,109,1,38.0,app
911,2026-03-29,13:32,6,119,2,149.6,app
912,2025-08-19,16:05,2,33,2,170.1,tarjeta
913,2024-12-17,13:17,8,70,1,41.8,tarjeta 
914,2026-03-30,13:21,6,61,1,79.2,efectivo
915,2026-05-28,20:58,7,51,3,339.3,tarjeta
916,2025-10-07,08:08,1,50,2,130.0,tarjeta
917,2026-05-16,10:23,2,81,2,151.2,efectivo
918,2026-02-27,10:43,7,23,1,69.6,tarjeta
919,2025-01-16,07:55,1,36,3,234.0,tarjeta 
920,2025-03-05,08:22,2,83,1,99.75,tarjeta 
921,2025-07-14,07:03,3,4,1,34.2,tarjeta
922,2025-11-30,14:27,5,20,1,46.2,tarjeta
923,2025-12-22,16:59,7,46,1,84.1,tarjeta
924,2024-12-30,18:26,8,121,1,63.8,tarjeta
925,2025-04-02,10:37,2,28,1,37.8,app
926,2026-03-21,08:40,7,4,1,52.2,app
927,2026-02-27,16:09,1,66,1,72.0,tarjeta 
928,2026-03-11,14:27,3,62,1,68.4,efectivo
929,2025-11-28,09:21,7,53,1,98.6,app
930,2024-12-14,17:04,5,35,2,136.5,efectivo
931,2024-12-21,21:01,3,7,1,36.1,efectivo
932,2026-04-10,08:30,1,26,1,44.0,tarjeta 
933,2026-01-03,07:17,2,29,1,48.3,app
934,2025-12-09,15:20,2,2,2,92.4,efectivo
935,2025-03-24,15:39,4,102,3,525.0,tarjeta 
936,2025-12-25,18:45,6,9,1,63.8,app
937,2026-01-14,10:31,2,35,3,204.75,tarjeta 
938,2025-11-13,07:50,8,36,1,85.8,efectivo
939,2025-08-31,15:09,1,22,1,38.0,efectivo
940,2025-06-15,18:00,1,17,2,88.0,tarjeta
941,2025-02-26,17:10,7,38,1,94.25,app
942,2025-07-09,10:03,8,26,3,145.2,efectivo
943,2026-04-03,08:40,3,26,3,125.4,tarjeta 
944,2024-12-17,14:47,6,41,3,234.3,efectivo
945,2025-12-12,12:08,7,71,2,75.4,tarjeta
946,2025-11-19,17:08,4,13,1,36.0,efectivo
947,2025-03-30,15:07,2,44,3,204.75,tarjeta
948,2026-02-12,19:56,7,57,2,208.8,efectivo
949,2025-04-26,21:34,5,138,1,262.5,tarjeta 
950,2026-01-22,21:25,2,42,1,88.2,tarjeta
951,2026-04-21,11:16,2,120,2,100.8,app
952,2025-07-09,10:21,6,50,3,214.5,tarjeta 
953,2024-12-26,21:49,2,26,1,46.2,tarjeta
954,2025-03-19,10:49,3,10,1,34.2,efectivo
955,2026-02-15,08:20,8,49,2,114.4,monedero
956,2026-02-26,19:50,5,11,1,48.3,efectivo
957,2024-12-27,07:42,5,58,2,100.8,app
958,2025-06-26,08:21,7,14,1,66.7,efectivo
959,2026-03-20,09:41,8,30,1,61.6,tarjeta 
960,2025-11-01,15:26,4,36,2,156.0,tarjeta
961,2025-11-10,16:16,3,19,3,96.9,efectivo
962,2025-09-21,14:26,1,18,1,54.0,tarjeta 
963,2026-01-23,10:10,7,12,1,81.2,tarjeta 
964,2025-06-17,08:11,2,57,2,151.2,tarjeta
965,2026-01-10,17:22,7,46,1,84.1,tarjeta
966,2025-09-10,17:47,2,18,3,170.1,efectivo
967,2025-03-13,21:25,1,123,1,58.0,tarjeta
968,2026-02-24,16:00,2,16,2,71.4,app
969,2025-04-12,10:56,3,62,1,68.4,efectivo
970,2025-12-25,10:24,6,36,2,171.6,efectivo
971,2025-10-01,16:18,8,8,3,158.4,efectivo
972,2025-11-25,16:23,3,111,1,30.4,efectivo
973,2025-09-23,08:52,7,52,1,79.75,tarjeta
974,2025-08-14,09:55,3,6,1,53.2,efectivo
975,2025-09-19,18:02,7,29,3,200.1,tarjeta
976,2025-11-29,07:21,6,33,1,89.1,efectivo
977,2024-12-19,07:32,2,75,2,-54.6,app
978,2025-01-13,09:36,1,65,2,96.0,tarjeta 
979,2026-01-05,10:42,3,142,2,98.8,efectivo
980,2025-06-24,19:36,8,58,3,158.4,tarjeta 
982,2025-12-25,08:32,7,16,2,98.6,tarjeta 
983,2025-06-30,17:41,8,16,2,74.8,monedero
984,2025-05-10,07:07,6,115,1,30.8,monedero
985,2025-09-11,19:48,2,37,1,54.6,app
986,2024-12-28,07:35,2,125,3,151.2,efectivo
987,2024-12-20,17:53,1,127,2,52.0,tarjeta
988,2026-03-21,14:15,6,7,1,41.8,efectivo
989,2026-01-21,08:44,8,20,1,48.4,tarjeta 
990,2026-01-19,09:57,8,43,3,171.6,app
991,2025-02-26,08:50,4,8,3,144.0,app
992,2025-11-27,12:25,5,90,3,661.5,monedero
993,2025-11-17,18:00,1,46,2,116.0,tarjeta 
994,2026-02-08,07:35,3,76,1,17.1,efectivo
995,2025-09-20,07:10,2,7,2,79.8,tarjeta 
996,2025-12-22,21:15,1,35,3,195.0,app
997,2024-12-17,17:57,6,8,1,52.8,efectivo
998,2025-04-27,11:30,6,28,2,79.2,efectivo
999,2025-05-22,11:45,2,73,1,18.9,tarjeta 
1000,2025-05-12,19:08,1,7,1,38.0,monedero
1001,2024-12-25,16:17,8,28,2,79.2,efectivo
1002,2026-01-02,15:58,1,4,2,72.0,efectivo
1003,2025-04-16,08:45,8,137,2,264.0,efectivo
